,Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Male_Driver,Involving_Female_Driver,Involving_Young_Driver_16-24,Involving_Senior_Driver_60plus,Involving_Provisional_Driver,Involving_Overseas_Licensed_Driver,Involving_Unlicensed_Driver,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
309,2017,Brisbane,Medical treatment,1,1,1,0,0,0,1,10,0,0,10,1,11
310,2017,Brisbane,Medical treatment,1,1,1,0,1,0,0,154,0,0,188,24,212
311,2017,Brisbane,Medical treatment,1,1,1,0,1,0,1,1,0,0,1,0,1
312,2017,Brisbane,Medical treatment,1,1,1,1,0,0,0,19,0,0,25,3,28
313,2017,Brisbane,Medical treatment,1,1,1,1,0,0,1,1,0,0,1,0,1
314,2017,Brisbane,Medical treatment,1,1,1,1,1,0,0,37,0,0,44,1,45
315,2017,Brisbane,Minor injury,0,0,0,0,0,0,0,14,0,0,0,17,17
316,2017,Brisbane,Minor injury,0,1,0,0,0,0,0,48,0,0,0,54,54
317,2017,Brisbane,Minor injury,0,1,0,0,0,0,1,2,0,0,0,2,2
318,2017,Brisbane,Minor injury,0,1,0,1,0,0,0,13,0,0,0,15,15
319,2017,Brisbane,Minor injury,0,1,1,0,0,0,0,21,0,0,0,27,27
320,2017,Brisbane,Minor injury,0,1,1,0,0,0,1,1,0,0,0,1,1
321,2017,Brisbane,Minor injury,0,1,1,0,1,0,0,18,0,0,0,20,20
322,2017,Brisbane,Minor injury,0,1,1,1,0,0,0,1,0,0,0,1,1
323,2017,Brisbane,Minor injury,0,1,1,1,1,0,0,2,0,0,0,3,3
324,2017,Brisbane,Minor injury,1,0,0,0,0,0,0,119,0,0,0,129,129
325,2017,Brisbane,Minor injury,1,0,0,0,0,0,1,5,0,0,0,6,6
326,2017,Brisbane,Minor injury,1,0,0,0,1,0,0,3,0,0,0,3,3
327,2017,Brisbane,Minor injury,1,0,0,1,0,0,0,39,0,0,0,42,42
328,2017,Brisbane,Minor injury,1,0,0,1,0,0,1,3,0,0,0,5,5
329,2017,Brisbane,Minor injury,1,0,0,1,1,0,0,2,0,0,0,4,4
330,2017,Brisbane,Minor injury,1,0,1,0,0,0,0,37,0,0,0,41,41
331,2017,Brisbane,Minor injury,1,0,1,0,0,0,1,5,0,0,0,5,5
332,2017,Brisbane,Minor injury,1,0,1,0,1,0,0,33,0,0,0,43,43
333,2017,Brisbane,Minor injury,1,0,1,0,1,0,1,1,0,0,0,1,1
334,2017,Brisbane,Minor injury,1,0,1,1,0,0,0,5,0,0,0,6,6
335,2017,Brisbane,Minor injury,1,0,1,1,1,0,0,6,0,0,0,9,9
336,2017,Brisbane,Minor injury,1,1,0,0,0,0,0,114,0,0,0,139,139
337,2017,Brisbane,Minor injury,1,1,0,0,0,0,1,4,0,0,0,4,4
338,2017,Brisbane,Minor injury,1,1,0,0,1,0,0,8,0,0,0,8,8
339,2017,Brisbane,Minor injury,1,1,0,1,0,0,0,43,0,0,0,45,45
340,2017,Brisbane,Minor injury,1,1,0,1,0,0,1,2,0,0,0,3,3
341,2017,Brisbane,Minor injury,1,1,1,0,0,0,0,39,0,0,0,43,43
342,2017,Brisbane,Minor injury,1,1,1,0,0,0,1,3,0,0,0,3,3
343,2017,Brisbane,Minor injury,1,1,1,0,1,0,0,40,0,0,0,53,53
344,2017,Brisbane,Minor injury,1,1,1,0,1,0,1,1,0,0,0,1,1
345,2017,Brisbane,Minor injury,1,1,1,1,0,0,0,9,0,0,0,14,14
346,2017,Brisbane,Minor injury,1,1,1,1,1,0,0,4,0,0,0,5,5
347,2018,Brisbane,Fatal,0,0,0,0,0,0,0,1,1,0,0,0,1
348,2018,Brisbane,Fatal,0,1,0,0,0,0,0,6,6,3,0,0,9
349,2018,Brisbane,Fatal,0,1,0,1,0,0,0,1,1,0,0,0,1
350,2018,Brisbane,Fatal,1,0,0,0,0,0,0,5,5,1,0,0,6
351,2018,Brisbane,Fatal,1,0,0,0,0,0,1,1,1,1,0,0,2
352,2018,Brisbane,Fatal,1,0,0,1,0,0,0,2,2,0,0,0,2
353,2018,Brisbane,Fatal,1,0,1,0,0,0,0,1,1,1,3,0,5
354,2018,Brisbane,Fatal,1,0,1,0,1,0,0,3,3,4,0,0,7
355,2018,Brisbane,Fatal,1,0,1,1,0,0,0,1,1,0,1,0,2
356,2018,Brisbane,Fatal,1,1,0,0,0,0,0,2,2,5,0,0,7
357,2018,Brisbane,Fatal,1,1,0,1,0,0,0,1,1,0,0,0,1
358,2018,Brisbane,Fatal,1,1,0,1,1,0,0,1,1,2,0,0,3
359,2018,Brisbane,Fatal,1,1,1,0,0,0,0,1,1,2,1,0,4
360,2018,Brisbane,Fatal,1,1,1,0,1,0,0,2,3,0,2,0,5
361,2018,Brisbane,Fatal,1,1,1,1,0,0,0,1,1,1,0,0,2
362,2018,Brisbane,Hospitalisation,0,0,0,0,0,0,0,33,0,33,0,2,35
363,2018,Brisbane,Hospitalisation,0,1,0,0,0,0,0,143,0,159,6,6,171
364,2018,Brisbane,Hospitalisation,0,1,0,0,0,0,1,7,0,7,0,0,7
365,2018,Brisbane,Hospitalisation,0,1,0,0,1,0,0,10,0,10,1,0,11
366,2018,Brisbane,Hospitalisation,0,1,0,1,0,0,0,51,0,60,9,0,69
367,2018,Brisbane,Hospitalisation,0,1,0,1,0,0,1,1,0,2,0,0,2
368,2018,Brisbane,Hospitalisation,0,1,0,1,1,0,0,1,0,1,0,1,2
369,2018,Brisbane,Hospitalisation,0,1,1,0,0,0,0,33,0,37,1,2,40
370,2018,Brisbane,Hospitalisation,0,1,1,0,0,0,1,5,0,7,2,0,9
371,2018,Brisbane,Hospitalisation,0,1,1,0,1,0,0,36,0,44,5,3,52
372,2018,Brisbane,Hospitalisation,0,1,1,1,0,0,0,5,0,8,2,2,12
373,2018,Brisbane,Hospitalisation,0,1,1,1,1,0,0,4,0,5,0,0,5
374,2018,Brisbane,Hospitalisation,1,0,0,0,0,0,0,338,0,368,18,18,404
375,2018,Brisbane,Hospitalisation,1,0,0,0,0,0,1,22,0,28,1,2,31
376,2018,Brisbane,Hospitalisation,1,0,0,0,1,0,0,9,0,9,1,1,11
377,2018,Brisbane,Hospitalisation,1,0,0,0,1,0,1,1,0,1,0,0,1
378,2018,Brisbane,Hospitalisation,1,0,0,1,0,0,0,88,0,98,7,7,112
379,2018,Brisbane,Hospitalisation,1,0,0,1,0,0,1,8,0,13,0,1,14
380,2018,Brisbane,Hospitalisation,1,0,0,1,1,0,0,2,0,2,1,0,3
381,2018,Brisbane,Hospitalisation,1,0,1,0,0,0,0,100,0,112,10,6,128
382,2018,Brisbane,Hospitalisation,1,0,1,0,0,0,1,14,0,18,1,1,20
383,2018,Brisbane,Hospitalisation,1,0,1,0,1,0,0,78,0,99,6,8,113
384,2018,Brisbane,Hospitalisation,1,0,1,0,1,0,1,3,0,3,1,0,4
385,2018,Brisbane,Hospitalisation,1,0,1,1,0,0,0,7,0,10,3,0,13
386,2018,Brisbane,Hospitalisation,1,0,1,1,0,0,1,2,0,2,0,0,2
387,2018,Brisbane,Hospitalisation,1,0,1,1,1,0,0,3,0,3,0,1,4
388,2018,Brisbane,Hospitalisation,1,0,1,1,1,0,1,1,0,1,0,0,1
389,2018,Brisbane,Hospitalisation,1,1,0,0,0,0,0,135,0,172,21,20,213
390,2018,Brisbane,Hospitalisation,1,1,0,0,0,0,1,8,0,11,1,2,14
391,2018,Brisbane,Hospitalisation,1,1,0,0,1,0,0,8,0,12,1,1,14
392,2018,Brisbane,Hospitalisation,1,1,0,1,0,0,0,99,0,125,11,14,150
393,2018,Brisbane,Hospitalisation,1,1,0,1,0,0,1,6,0,8,0,1,9
394,2018,Brisbane,Hospitalisation,1,1,0,1,1,0,0,6,0,9,0,2,11
395,2018,Brisbane,Hospitalisation,1,1,1,0,0,0,0,65,0,85,4,12,101
396,2018,Brisbane,Hospitalisation,1,1,1,0,0,0,1,11,0,12,2,1,15
397,2018,Brisbane,Hospitalisation,1,1,1,0,1,0,0,55,0,65,7,8,80
398,2018,Brisbane,Hospitalisation,1,1,1,0,1,0,1,4,0,4,1,1,6
399,2018,Brisbane,Hospitalisation,1,1,1,1,0,0,0,16,0,23,3,2,28
400,2018,Brisbane,Hospitalisation,1,1,1,1,0,0,1,1,0,2,1,0,3
401,2018,Brisbane,Hospitalisation,1,1,1,1,1,0,0,14,0,20,0,1,21
402,2018,Brisbane,Medical treatment,0,0,0,0,0,0,0,28,0,0,28,0,28
403,2018,Brisbane,Medical treatment,0,1,0,0,0,0,0,205,0,0,226,13,239
404,2018,Brisbane,Medical treatment,0,1,0,0,0,0,1,1,0,0,1,0,1
405,2018,Brisbane,Medical treatment,0,1,0,0,1,0,0,3,0,0,4,0,4
406,2018,Brisbane,Medical treatment,0,1,0,1,0,0,0,52,0,0,68,2,70
407,2018,Brisbane,Medical treatment,0,1,0,1,0,0,1,2,0,0,2,0,2
408,2018,Brisbane,Medical treatment,0,1,1,0,0,0,0,66,0,0,72,5,77
409,2018,Brisbane,Medical treatment,0,1,1,0,1,0,0,59,0,0,71,5,76
410,2018,Brisbane,Medical treatment,0,1,1,0,1,0,1,1,0,0,2,0,2
411,2018,Brisbane,Medical treatment,0,1,1,1,0,0,0,5,0,0,5,0,5
412,2018,Brisbane,Medical treatment,0,1,1,1,1,0,0,3,0,0,3,0,3
413,2018,Brisbane,Medical treatment,1,0,0,0,0,0,0,387,0,0,420,31,451
414,2018,Brisbane,Medical treatment,1,0,0,0,0,0,1,20,0,0,21,2,23
415,2018,Brisbane,Medical treatment,1,0,0,0,1,0,0,12,0,0,12,0,12
416,2018,Brisbane,Medical treatment,1,0,0,1,0,0,0,117,0,0,136,11,147
417,2018,Brisbane,Medical treatment,1,0,0,1,0,0,1,2,0,0,2,0,2
418,2018,Brisbane,Medical treatment,1,0,0,1,1,0,0,2,0,0,2,0,2
419,2018,Brisbane,Medical treatment,1,0,1,0,0,0,0,129,0,0,146,12,158
420,2018,Brisbane,Medical treatment,1,0,1,0,0,0,1,6,0,0,7,0,7
421,2018,Brisbane,Medical treatment,1,0,1,0,1,0,0,102,0,0,114,7,121
422,2018,Brisbane,Medical treatment,1,0,1,0,1,0,1,3,0,0,4,0,4
423,2018,Brisbane,Medical treatment,1,0,1,1,0,0,0,8,0,0,11,0,11
424,2018,Brisbane,Medical treatment,1,0,1,1,0,0,1,1,0,0,1,0,1
425,2018,Brisbane,Medical treatment,1,0,1,1,1,0,0,8,0,0,11,0,11
426,2018,Brisbane,Medical treatment,1,1,0,0,0,0,0,351,0,0,413,41,454
427,2018,Brisbane,Medical treatment,1,1,0,0,0,0,1,17,0,0,18,4,22
428,2018,Brisbane,Medical treatment,1,1,0,0,1,0,0,18,0,0,23,1,24
429,2018,Brisbane,Medical treatment,1,1,0,1,0,0,0,133,0,0,158,12,170
430,2018,Brisbane,Medical treatment,1,1,0,1,0,0,1,4,0,0,4,3,7
431,2018,Brisbane,Medical treatment,1,1,0,1,1,0,0,3,0,0,3,0,3
432,2018,Brisbane,Medical treatment,1,1,1,0,0,0,0,147,0,0,173,21,194
433,2018,Brisbane,Medical treatment,1,1,1,0,0,0,1,6,0,0,10,1,11
434,2018,Brisbane,Medical treatment,1,1,1,0,1,0,0,138,0,0,162,26,188
435,2018,Brisbane,Medical treatment,1,1,1,1,0,0,0,26,0,0,31,8,39
436,2018,Brisbane,Medical treatment,1,1,1,1,0,0,1,1,0,0,1,0,1
437,2018,Brisbane,Medical treatment,1,1,1,1,1,0,0,20,0,0,21,3,24
438,2018,Brisbane,Medical treatment,1,1,1,1,1,0,1,1,0,0,1,0,1
439,2018,Brisbane,Minor injury,0,0,0,0,0,0,0,8,0,0,0,8,8
440,2018,Brisbane,Minor injury,0,1,0,0,0,0,0,64,0,0,0,75,75
441,2018,Brisbane,Minor injury,0,1,0,0,0,0,1,1,0,0,0,1,1
442,2018,Brisbane,Minor injury,0,1,0,0,1,0,0,3,0,0,0,3,3
443,2018,Brisbane,Minor injury,0,1,0,1,0,0,0,11,0,0,0,11,11
444,2018,Brisbane,Minor injury,0,1,0,1,0,0,1,1,0,0,0,1,1
445,2018,Brisbane,Minor injury,0,1,1,0,0,0,0,23,0,0,0,26,26
446,2018,Brisbane,Minor injury,0,1,1,0,0,0,1,1,0,0,0,1,1
447,2018,Brisbane,Minor injury,0,1,1,0,1,0,0,22,0,0,0,25,25
448,2018,Brisbane,Minor injury,0,1,1,1,0,0,0,4,0,0,0,5,5
449,2018,Brisbane,Minor injury,1,0,0,0,0,0,0,118,0,0,0,130,130
450,2018,Brisbane,Minor injury,1,0,0,0,0,0,1,7,0,0,0,8,8
451,2018,Brisbane,Minor injury,1,0,0,0,1,0,0,6,0,0,0,7,7
452,2018,Brisbane,Minor injury,1,0,0,1,0,0,0,44,0,0,0,50,50
453,2018,Brisbane,Minor injury,1,0,0,1,0,0,1,1,0,0,0,1,1
454,2018,Brisbane,Minor injury,1,0,0,1,1,0,0,1,0,0,0,1,1
455,2018,Brisbane,Minor injury,1,0,1,0,0,0,0,41,0,0,0,44,44
456,2018,Brisbane,Minor injury,1,0,1,0,0,0,1,6,0,0,0,7,7
457,2018,Brisbane,Minor injury,1,0,1,0,1,0,0,24,0,0,0,30,30
458,2018,Brisbane,Minor injury,1,0,1,1,0,0,0,5,0,0,0,6,6
459,2018,Brisbane,Minor injury,1,0,1,1,1,0,0,4,0,0,0,4,4
460,2018,Brisbane,Minor injury,1,1,0,0,0,0,0,97,0,0,0,112,112
461,2018,Brisbane,Minor injury,1,1,0,0,0,0,1,8,0,0,0,9,9
462,2018,Brisbane,Minor injury,1,1,0,0,1,0,0,5,0,0,0,5,5
463,2018,Brisbane,Minor injury,1,1,0,0,1,0,1,1,0,0,0,1,1
464,2018,Brisbane,Minor injury,1,1,0,1,0,0,0,43,0,0,0,51,51
465,2018,Brisbane,Minor injury,1,1,0,1,0,0,1,2,0,0,0,2,2
466,2018,Brisbane,Minor injury,1,1,0,1,1,0,0,1,0,0,0,1,1
467,2018,Brisbane,Minor injury,1,1,1,0,0,0,0,53,0,0,0,62,62
468,2018,Brisbane,Minor injury,1,1,1,0,0,0,1,2,0,0,0,2,2
469,2018,Brisbane,Minor injury,1,1,1,0,1,0,0,34,0,0,0,46,46
470,2018,Brisbane,Minor injury,1,1,1,0,1,0,1,2,0,0,0,2,2
471,2018,Brisbane,Minor injury,1,1,1,1,0,0,0,8,0,0,0,9,9
472,2018,Brisbane,Minor injury,1,1,1,1,1,0,0,8,0,0,0,11,11
