,Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Male_Driver,Involving_Female_Driver,Involving_Young_Driver_16-24,Involving_Senior_Driver_60plus,Involving_Provisional_Driver,Involving_Overseas_Licensed_Driver,Involving_Unlicensed_Driver,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
735,2004,Brisbane,Minor injury,0,1,0,1,1,0,0,1,0,0,0,1,1
736,2004,Brisbane,Minor injury,0,1,1,0,0,0,0,39,0,0,0,47,47
737,2004,Brisbane,Minor injury,0,1,1,0,0,0,1,2,0,0,0,2,2
738,2004,Brisbane,Minor injury,0,1,1,0,0,1,0,2,0,0,0,3,3
739,2004,Brisbane,Minor injury,0,1,1,0,1,0,0,49,0,0,0,57,57
740,2004,Brisbane,Minor injury,0,1,1,1,0,0,0,2,0,0,0,2,2
741,2004,Brisbane,Minor injury,0,1,1,1,1,0,0,2,0,0,0,4,4
742,2004,Brisbane,Minor injury,1,0,0,0,0,0,0,216,0,0,0,237,237
743,2004,Brisbane,Minor injury,1,0,0,0,0,0,1,5,0,0,0,5,5
744,2004,Brisbane,Minor injury,1,0,0,0,0,1,0,5,0,0,0,6,6
745,2004,Brisbane,Minor injury,1,0,0,0,1,0,0,7,0,0,0,8,8
746,2004,Brisbane,Minor injury,1,0,0,1,0,0,0,55,0,0,0,67,67
747,2004,Brisbane,Minor injury,1,0,0,1,0,1,0,1,0,0,0,1,1
748,2004,Brisbane,Minor injury,1,0,0,1,1,0,0,1,0,0,0,1,1
749,2004,Brisbane,Minor injury,1,0,1,0,0,0,0,72,0,0,0,88,88
750,2004,Brisbane,Minor injury,1,0,1,0,0,0,1,12,0,0,0,12,12
751,2004,Brisbane,Minor injury,1,0,1,0,0,1,0,4,0,0,0,5,5
752,2004,Brisbane,Minor injury,1,0,1,0,1,0,0,73,0,0,0,97,97
753,2004,Brisbane,Minor injury,1,0,1,0,1,0,1,3,0,0,0,3,3
754,2004,Brisbane,Minor injury,1,0,1,1,0,0,0,10,0,0,0,10,10
755,2004,Brisbane,Minor injury,1,0,1,1,0,0,1,2,0,0,0,2,2
756,2004,Brisbane,Minor injury,1,0,1,1,1,0,0,5,0,0,0,8,8
757,2004,Brisbane,Minor injury,1,1,0,0,0,0,0,158,0,0,0,187,187
758,2004,Brisbane,Minor injury,1,1,0,0,0,0,1,4,0,0,0,5,5
759,2004,Brisbane,Minor injury,1,1,0,0,0,1,0,6,0,0,0,11,11
760,2004,Brisbane,Minor injury,1,1,0,0,1,0,0,8,0,0,0,9,9
761,2004,Brisbane,Minor injury,1,1,0,1,0,0,0,57,0,0,0,71,71
762,2004,Brisbane,Minor injury,1,1,0,1,0,0,1,1,0,0,0,2,2
763,2004,Brisbane,Minor injury,1,1,0,1,0,1,0,1,0,0,0,1,1
764,2004,Brisbane,Minor injury,1,1,1,0,0,0,0,91,0,0,0,110,110
765,2004,Brisbane,Minor injury,1,1,1,0,0,0,1,11,0,0,0,11,11
766,2004,Brisbane,Minor injury,1,1,1,0,0,1,0,6,0,0,0,7,7
767,2004,Brisbane,Minor injury,1,1,1,0,1,0,0,98,0,0,0,124,124
768,2004,Brisbane,Minor injury,1,1,1,0,1,0,1,4,0,0,0,5,5
769,2004,Brisbane,Minor injury,1,1,1,1,0,0,0,7,0,0,0,10,10
770,2004,Brisbane,Minor injury,1,1,1,1,1,0,0,9,0,0,0,9,9
771,2004,Brisbane,Property damage only,0,0,0,0,0,0,0,85,0,0,0,0,0
772,2004,Brisbane,Property damage only,0,1,0,0,0,0,0,179,0,0,0,0,0
773,2004,Brisbane,Property damage only,0,1,0,0,0,0,1,7,0,0,0,0,0
774,2004,Brisbane,Property damage only,0,1,0,0,0,1,0,7,0,0,0,0,0
775,2004,Brisbane,Property damage only,0,1,0,0,1,0,0,6,0,0,0,0,0
776,2004,Brisbane,Property damage only,0,1,0,1,0,0,0,46,0,0,0,0,0
777,2004,Brisbane,Property damage only,0,1,1,0,0,0,0,66,0,0,0,0,0
778,2004,Brisbane,Property damage only,0,1,1,0,0,0,1,5,0,0,0,0,0
779,2004,Brisbane,Property damage only,0,1,1,0,0,1,0,2,0,0,0,0,0
780,2004,Brisbane,Property damage only,0,1,1,0,1,0,0,92,0,0,0,0,0
781,2004,Brisbane,Property damage only,0,1,1,1,0,0,0,6,0,0,0,0,0
782,2004,Brisbane,Property damage only,0,1,1,1,1,0,0,7,0,0,0,0,0
783,2004,Brisbane,Property damage only,1,0,0,0,0,0,0,472,0,0,0,0,0
784,2004,Brisbane,Property damage only,1,0,0,0,0,0,1,37,0,0,0,0,0
785,2004,Brisbane,Property damage only,1,0,0,0,0,1,0,9,0,0,0,0,0
786,2004,Brisbane,Property damage only,1,0,0,0,1,0,0,25,0,0,0,0,0
787,2004,Brisbane,Property damage only,1,0,0,1,0,0,0,107,0,0,0,0,0
788,2004,Brisbane,Property damage only,1,0,0,1,0,0,1,3,0,0,0,0,0
789,2004,Brisbane,Property damage only,1,0,0,1,0,1,0,2,0,0,0,0,0
790,2004,Brisbane,Property damage only,1,0,0,1,1,0,0,1,0,0,0,0,0
791,2004,Brisbane,Property damage only,1,0,1,0,0,0,0,230,0,0,0,0,0
792,2004,Brisbane,Property damage only,1,0,1,0,0,0,1,48,0,0,0,0,0
793,2004,Brisbane,Property damage only,1,0,1,0,0,1,0,14,0,0,0,0,0
794,2004,Brisbane,Property damage only,1,0,1,0,1,0,0,346,0,0,0,0,0
795,2004,Brisbane,Property damage only,1,0,1,0,1,0,1,2,0,0,0,0,0
796,2004,Brisbane,Property damage only,1,0,1,0,1,1,0,1,0,0,0,0,0
797,2004,Brisbane,Property damage only,1,0,1,1,0,0,0,21,0,0,0,0,0
798,2004,Brisbane,Property damage only,1,0,1,1,0,0,1,3,0,0,0,0,0
799,2004,Brisbane,Property damage only,1,0,1,1,0,1,0,1,0,0,0,0,0
800,2004,Brisbane,Property damage only,1,0,1,1,1,0,0,17,0,0,0,0,0
801,2004,Brisbane,Property damage only,1,0,1,1,1,1,0,1,0,0,0,0,0
802,2004,Brisbane,Property damage only,1,1,0,0,0,0,0,255,0,0,0,0,0
803,2004,Brisbane,Property damage only,1,1,0,0,0,0,1,12,0,0,0,0,0
804,2004,Brisbane,Property damage only,1,1,0,0,0,1,0,6,0,0,0,0,0
805,2004,Brisbane,Property damage only,1,1,0,0,1,0,0,7,0,0,0,0,0
806,2004,Brisbane,Property damage only,1,1,0,1,0,0,0,98,0,0,0,0,0
807,2004,Brisbane,Property damage only,1,1,0,1,0,0,1,8,0,0,0,0,0
808,2004,Brisbane,Property damage only,1,1,0,1,0,1,0,2,0,0,0,0,0
809,2004,Brisbane,Property damage only,1,1,0,1,1,0,0,1,0,0,0,0,0
810,2004,Brisbane,Property damage only,1,1,1,0,0,0,0,168,0,0,0,0,0
811,2004,Brisbane,Property damage only,1,1,1,0,0,0,1,9,0,0,0,0,0
812,2004,Brisbane,Property damage only,1,1,1,0,0,1,0,16,0,0,0,0,0
813,2004,Brisbane,Property damage only,1,1,1,0,1,0,0,217,0,0,0,0,0
814,2004,Brisbane,Property damage only,1,1,1,0,1,0,1,7,0,0,0,0,0
815,2004,Brisbane,Property damage only,1,1,1,0,1,1,0,1,0,0,0,0,0
816,2004,Brisbane,Property damage only,1,1,1,1,0,0,0,23,0,0,0,0,0
817,2004,Brisbane,Property damage only,1,1,1,1,0,0,1,3,0,0,0,0,0
818,2004,Brisbane,Property damage only,1,1,1,1,0,1,0,2,0,0,0,0,0
819,2004,Brisbane,Property damage only,1,1,1,1,1,0,0,28,0,0,0,0,0
820,2004,Brisbane,Property damage only,1,1,1,1,1,1,0,2,0,0,0,0,0
821,2005,Brisbane,Fatal,0,0,0,0,0,0,0,2,2,0,0,0,2
822,2005,Brisbane,Fatal,0,1,0,0,0,0,0,4,4,0,0,0,4
823,2005,Brisbane,Fatal,0,1,0,1,0,0,0,1,1,0,0,0,1
824,2005,Brisbane,Fatal,1,0,0,0,0,0,0,15,16,3,1,1,21
825,2005,Brisbane,Fatal,1,0,0,0,0,0,1,2,2,0,0,0,2
826,2005,Brisbane,Fatal,1,0,0,0,1,0,0,1,1,0,0,0,1
827,2005,Brisbane,Fatal,1,0,0,1,0,0,0,2,2,0,0,0,2
828,2005,Brisbane,Fatal,1,0,0,1,0,0,1,1,1,0,0,0,1
829,2005,Brisbane,Fatal,1,0,1,0,0,0,0,4,4,0,1,0,5
830,2005,Brisbane,Fatal,1,0,1,0,0,0,1,2,2,0,0,0,2
831,2005,Brisbane,Fatal,1,0,1,0,0,1,0,1,1,1,0,0,2
832,2005,Brisbane,Fatal,1,0,1,0,1,0,0,3,3,4,0,0,7
833,2005,Brisbane,Fatal,1,1,0,0,0,0,0,2,2,3,0,0,5
834,2005,Brisbane,Fatal,1,1,0,0,0,0,1,1,1,2,0,0,3
835,2005,Brisbane,Fatal,1,1,0,1,0,0,0,1,1,0,0,0,1
836,2005,Brisbane,Fatal,1,1,1,0,0,0,1,1,1,1,2,0,4
837,2005,Brisbane,Fatal,1,1,1,0,1,0,0,1,1,0,0,0,1
838,2005,Brisbane,Fatal,1,1,1,1,0,0,0,1,1,1,0,0,2
839,2005,Brisbane,Hospitalisation,0,0,0,0,0,0,0,32,0,32,2,6,40
840,2005,Brisbane,Hospitalisation,0,1,0,0,0,0,0,149,0,169,19,5,193
841,2005,Brisbane,Hospitalisation,0,1,0,0,0,0,1,6,0,7,0,0,7
842,2005,Brisbane,Hospitalisation,0,1,0,0,0,1,0,1,0,1,2,0,3
843,2005,Brisbane,Hospitalisation,0,1,0,0,1,0,0,5,0,9,0,0,9
844,2005,Brisbane,Hospitalisation,0,1,0,1,0,0,0,28,0,37,4,1,42
845,2005,Brisbane,Hospitalisation,0,1,0,1,0,0,1,2,0,2,0,0,2
846,2005,Brisbane,Hospitalisation,0,1,0,1,0,1,0,1,0,1,0,0,1
847,2005,Brisbane,Hospitalisation,0,1,0,1,1,0,0,1,0,1,1,0,2
848,2005,Brisbane,Hospitalisation,0,1,1,0,0,0,0,30,0,34,4,1,39
849,2005,Brisbane,Hospitalisation,0,1,1,0,0,0,1,1,0,1,0,0,1
850,2005,Brisbane,Hospitalisation,0,1,1,0,0,1,0,1,0,2,3,0,5
851,2005,Brisbane,Hospitalisation,0,1,1,0,1,0,0,49,0,56,5,1,62
852,2005,Brisbane,Hospitalisation,0,1,1,1,0,0,0,2,0,3,0,2,5
853,2005,Brisbane,Hospitalisation,0,1,1,1,1,0,0,1,0,4,1,0,5
854,2005,Brisbane,Hospitalisation,1,0,0,0,0,0,0,360,0,396,21,20,437
855,2005,Brisbane,Hospitalisation,1,0,0,0,0,0,1,29,0,33,3,3,39
856,2005,Brisbane,Hospitalisation,1,0,0,0,0,1,0,4,0,4,2,0,6
857,2005,Brisbane,Hospitalisation,1,0,0,0,0,1,1,1,0,1,0,0,1
858,2005,Brisbane,Hospitalisation,1,0,0,0,1,0,0,14,0,21,5,0,26
859,2005,Brisbane,Hospitalisation,1,0,0,0,1,1,0,1,0,2,2,0,4
860,2005,Brisbane,Hospitalisation,1,0,0,1,0,0,0,56,0,67,8,8,83
861,2005,Brisbane,Hospitalisation,1,0,0,1,0,0,1,2,0,2,1,1,4
862,2005,Brisbane,Hospitalisation,1,0,0,1,0,1,0,1,0,2,0,0,2
863,2005,Brisbane,Hospitalisation,1,0,0,1,1,0,0,1,0,1,0,0,1
864,2005,Brisbane,Hospitalisation,1,0,1,0,0,0,0,125,0,143,19,4,166
865,2005,Brisbane,Hospitalisation,1,0,1,0,0,0,1,31,0,37,3,4,44
866,2005,Brisbane,Hospitalisation,1,0,1,0,0,1,0,3,0,4,0,1,5
867,2005,Brisbane,Hospitalisation,1,0,1,0,1,0,0,136,0,166,15,10,191
868,2005,Brisbane,Hospitalisation,1,0,1,0,1,0,1,3,0,3,0,0,3
869,2005,Brisbane,Hospitalisation,1,0,1,1,0,0,0,4,0,4,0,0,4
870,2005,Brisbane,Hospitalisation,1,0,1,1,0,0,1,1,0,6,0,0,6
871,2005,Brisbane,Hospitalisation,1,0,1,1,1,0,0,10,0,11,1,1,13
872,2005,Brisbane,Hospitalisation,1,1,0,0,0,0,0,134,0,156,17,13,186
873,2005,Brisbane,Hospitalisation,1,1,0,0,0,0,1,5,0,6,1,0,7
874,2005,Brisbane,Hospitalisation,1,1,0,0,0,1,0,4,0,5,0,0,5
875,2005,Brisbane,Hospitalisation,1,1,0,0,1,0,0,5,0,6,3,0,9
876,2005,Brisbane,Hospitalisation,1,1,0,1,0,0,0,64,0,79,16,3,98
877,2005,Brisbane,Hospitalisation,1,1,0,1,0,0,1,5,0,8,1,0,9
878,2005,Brisbane,Hospitalisation,1,1,0,1,0,1,0,1,0,2,0,0,2
879,2005,Brisbane,Hospitalisation,1,1,0,1,1,0,0,1,0,1,0,0,1
880,2005,Brisbane,Hospitalisation,1,1,1,0,0,0,0,64,0,75,6,7,88
881,2005,Brisbane,Hospitalisation,1,1,1,0,0,0,1,12,0,22,4,1,27
882,2005,Brisbane,Hospitalisation,1,1,1,0,0,1,0,1,0,3,0,0,3
883,2005,Brisbane,Hospitalisation,1,1,1,0,1,0,0,103,0,126,17,14,157
884,2005,Brisbane,Hospitalisation,1,1,1,0,1,0,1,3,0,6,0,1,7
885,2005,Brisbane,Hospitalisation,1,1,1,0,1,1,0,3,0,6,0,2,8
886,2005,Brisbane,Hospitalisation,1,1,1,1,0,0,0,12,0,18,0,0,18
887,2005,Brisbane,Hospitalisation,1,1,1,1,0,0,1,2,0,4,0,1,5
888,2005,Brisbane,Hospitalisation,1,1,1,1,1,0,0,11,0,16,1,2,19
889,2005,Brisbane,Medical treatment,0,0,0,0,0,0,0,29,0,0,29,0,29
890,2005,Brisbane,Medical treatment,0,1,0,0,0,0,0,186,0,0,223,11,234
891,2005,Brisbane,Medical treatment,0,1,0,0,0,0,1,4,0,0,5,0,5
892,2005,Brisbane,Medical treatment,0,1,0,0,0,1,0,2,0,0,2,0,2
893,2005,Brisbane,Medical treatment,0,1,0,0,1,0,0,4,0,0,4,1,5
894,2005,Brisbane,Medical treatment,0,1,0,1,0,0,0,46,0,0,59,1,60
895,2005,Brisbane,Medical treatment,0,1,1,0,0,0,0,70,0,0,79,9,88
896,2005,Brisbane,Medical treatment,0,1,1,0,0,0,1,7,0,0,8,3,11
897,2005,Brisbane,Medical treatment,0,1,1,0,1,0,0,78,0,0,99,8,107
898,2005,Brisbane,Medical treatment,0,1,1,0,1,0,1,1,0,0,1,0,1
899,2005,Brisbane,Medical treatment,0,1,1,1,0,0,0,6,0,0,8,0,8
900,2005,Brisbane,Medical treatment,0,1,1,1,1,0,0,3,0,0,4,0,4
901,2005,Brisbane,Medical treatment,1,0,0,0,0,0,0,336,0,0,373,17,390
902,2005,Brisbane,Medical treatment,1,0,0,0,0,0,1,21,0,0,24,1,25
903,2005,Brisbane,Medical treatment,1,0,0,0,0,1,0,1,0,0,1,0,1
904,2005,Brisbane,Medical treatment,1,0,0,0,1,0,0,13,0,0,17,5,22
905,2005,Brisbane,Medical treatment,1,0,0,1,0,0,0,85,0,0,96,4,100
906,2005,Brisbane,Medical treatment,1,0,0,1,0,0,1,1,0,0,1,0,1
907,2005,Brisbane,Medical treatment,1,0,0,1,0,1,0,1,0,0,3,0,3
908,2005,Brisbane,Medical treatment,1,0,0,1,1,0,0,2,0,0,3,1,4
909,2005,Brisbane,Medical treatment,1,0,1,0,0,0,0,121,0,0,143,5,148
910,2005,Brisbane,Medical treatment,1,0,1,0,0,0,1,22,0,0,28,1,29
911,2005,Brisbane,Medical treatment,1,0,1,0,0,1,0,8,0,0,12,5,17
912,2005,Brisbane,Medical treatment,1,0,1,0,1,0,0,143,0,0,173,27,200
913,2005,Brisbane,Medical treatment,1,0,1,0,1,0,1,1,0,0,2,0,2
914,2005,Brisbane,Medical treatment,1,0,1,0,1,1,0,1,0,0,1,0,1
915,2005,Brisbane,Medical treatment,1,0,1,1,0,0,0,10,0,0,11,0,11
916,2005,Brisbane,Medical treatment,1,0,1,1,0,0,1,2,0,0,2,0,2
917,2005,Brisbane,Medical treatment,1,0,1,1,0,1,0,3,0,0,3,0,3
918,2005,Brisbane,Medical treatment,1,0,1,1,1,0,0,14,0,0,17,1,18
919,2005,Brisbane,Medical treatment,1,1,0,0,0,0,0,302,0,0,383,24,407
920,2005,Brisbane,Medical treatment,1,1,0,0,0,0,1,14,0,0,19,0,19
921,2005,Brisbane,Medical treatment,1,1,0,0,0,1,0,6,0,0,6,0,6
922,2005,Brisbane,Medical treatment,1,1,0,0,1,0,0,12,0,0,15,0,15
923,2005,Brisbane,Medical treatment,1,1,0,1,0,0,0,80,0,0,96,10,106
924,2005,Brisbane,Medical treatment,1,1,0,1,0,1,0,1,0,0,2,0,2
925,2005,Brisbane,Medical treatment,1,1,0,1,1,0,0,3,0,0,6,0,6
926,2005,Brisbane,Medical treatment,1,1,1,0,0,0,0,139,0,0,183,15,198
927,2005,Brisbane,Medical treatment,1,1,1,0,0,0,1,7,0,0,15,4,19
928,2005,Brisbane,Medical treatment,1,1,1,0,0,1,0,5,0,0,5,0,5
929,2005,Brisbane,Medical treatment,1,1,1,0,0,1,1,1,0,0,1,0,1
930,2005,Brisbane,Medical treatment,1,1,1,0,1,0,0,168,0,0,198,24,222
931,2005,Brisbane,Medical treatment,1,1,1,0,1,0,1,6,0,0,8,1,9
932,2005,Brisbane,Medical treatment,1,1,1,0,1,1,0,1,0,0,1,0,1
933,2005,Brisbane,Medical treatment,1,1,1,1,0,0,0,25,0,0,32,4,36
934,2005,Brisbane,Medical treatment,1,1,1,1,1,0,0,13,0,0,21,1,22
935,2005,Brisbane,Medical treatment,1,1,1,1,1,0,1,1,0,0,2,0,2
936,2005,Brisbane,Minor injury,0,0,0,0,0,0,0,17,0,0,0,18,18
937,2005,Brisbane,Minor injury,0,1,0,0,0,0,0,99,0,0,0,114,114
938,2005,Brisbane,Minor injury,0,1,0,0,0,0,1,3,0,0,0,3,3
939,2005,Brisbane,Minor injury,0,1,0,0,0,1,0,2,0,0,0,2,2
940,2005,Brisbane,Minor injury,0,1,0,0,1,0,0,4,0,0,0,4,4
941,2005,Brisbane,Minor injury,0,1,0,1,0,0,0,16,0,0,0,18,18
942,2005,Brisbane,Minor injury,0,1,0,1,0,0,1,1,0,0,0,1,1
943,2005,Brisbane,Minor injury,0,1,0,1,0,1,0,1,0,0,0,1,1
944,2005,Brisbane,Minor injury,0,1,1,0,0,0,0,37,0,0,0,47,47
945,2005,Brisbane,Minor injury,0,1,1,0,0,0,1,3,0,0,0,3,3
946,2005,Brisbane,Minor injury,0,1,1,0,1,0,0,45,0,0,0,52,52
947,2005,Brisbane,Minor injury,0,1,1,1,0,0,0,1,0,0,0,1,1
948,2005,Brisbane,Minor injury,0,1,1,1,1,0,0,1,0,0,0,1,1
949,2005,Brisbane,Minor injury,1,0,0,0,0,0,0,195,0,0,0,225,225
950,2005,Brisbane,Minor injury,1,0,0,0,0,0,1,7,0,0,0,7,7
951,2005,Brisbane,Minor injury,1,0,0,0,0,1,0,4,0,0,0,4,4
952,2005,Brisbane,Minor injury,1,0,0,0,1,0,0,5,0,0,0,6,6
953,2005,Brisbane,Minor injury,1,0,0,0,1,0,1,1,0,0,0,2,2
954,2005,Brisbane,Minor injury,1,0,0,1,0,0,0,50,0,0,0,58,58
955,2005,Brisbane,Minor injury,1,0,0,1,1,0,0,2,0,0,0,3,3
956,2005,Brisbane,Minor injury,1,0,1,0,0,0,0,60,0,0,0,67,67
957,2005,Brisbane,Minor injury,1,0,1,0,0,0,1,10,0,0,0,13,13
958,2005,Brisbane,Minor injury,1,0,1,0,0,1,0,1,0,0,0,2,2
959,2005,Brisbane,Minor injury,1,0,1,0,1,0,0,89,0,0,0,110,110
960,2005,Brisbane,Minor injury,1,0,1,0,1,0,1,1,0,0,0,1,1
961,2005,Brisbane,Minor injury,1,0,1,1,0,0,0,6,0,0,0,7,7
962,2005,Brisbane,Minor injury,1,0,1,1,0,0,1,1,0,0,0,1,1
963,2005,Brisbane,Minor injury,1,0,1,1,0,1,0,1,0,0,0,1,1
964,2005,Brisbane,Minor injury,1,0,1,1,1,0,0,6,0,0,0,7,7
965,2005,Brisbane,Minor injury,1,0,1,1,1,0,1,1,0,0,0,1,1
966,2005,Brisbane,Minor injury,1,1,0,0,0,0,0,148,0,0,0,176,176
967,2005,Brisbane,Minor injury,1,1,0,0,0,0,1,7,0,0,0,8,8
968,2005,Brisbane,Minor injury,1,1,0,0,0,1,0,3,0,0,0,3,3
969,2005,Brisbane,Minor injury,1,1,0,0,1,0,0,6,0,0,0,11,11
970,2005,Brisbane,Minor injury,1,1,0,0,1,1,0,1,0,0,0,1,1
971,2005,Brisbane,Minor injury,1,1,0,1,0,0,0,35,0,0,0,39,39
972,2005,Brisbane,Minor injury,1,1,0,1,0,0,1,3,0,0,0,3,3
973,2005,Brisbane,Minor injury,1,1,0,1,0,1,0,1,0,0,0,2,2
974,2005,Brisbane,Minor injury,1,1,0,1,1,0,0,1,0,0,0,2,2
975,2005,Brisbane,Minor injury,1,1,1,0,0,0,0,74,0,0,0,96,96
976,2005,Brisbane,Minor injury,1,1,1,0,0,0,1,11,0,0,0,16,16
977,2005,Brisbane,Minor injury,1,1,1,0,0,1,0,2,0,0,0,2,2
978,2005,Brisbane,Minor injury,1,1,1,0,1,0,0,77,0,0,0,100,100
979,2005,Brisbane,Minor injury,1,1,1,0,1,0,1,2,0,0,0,3,3
980,2005,Brisbane,Minor injury,1,1,1,0,1,1,0,4,0,0,0,4,4
981,2005,Brisbane,Minor injury,1,1,1,1,0,0,0,7,0,0,0,7,7
982,2005,Brisbane,Minor injury,1,1,1,1,0,1,0,1,0,0,0,1,1
983,2005,Brisbane,Minor injury,1,1,1,1,1,0,0,5,0,0,0,7,7
984,2005,Brisbane,Minor injury,1,1,1,1,1,1,0,1,0,0,0,1,1
985,2005,Brisbane,Property damage only,0,0,0,0,0,0,0,75,0,0,0,0,0
986,2005,Brisbane,Property damage only,0,1,0,0,0,0,0,154,0,0,0,0,0
987,2005,Brisbane,Property damage only,0,1,0,0,0,0,1,4,0,0,0,0,0
988,2005,Brisbane,Property damage only,0,1,0,0,0,1,0,4,0,0,0,0,0
989,2005,Brisbane,Property damage only,0,1,0,0,1,0,0,4,0,0,0,0,0
990,2005,Brisbane,Property damage only,0,1,0,1,0,0,0,34,0,0,0,0,0
991,2005,Brisbane,Property damage only,0,1,0,1,0,0,1,1,0,0,0,0,0
992,2005,Brisbane,Property damage only,0,1,0,1,0,1,0,1,0,0,0,0,0
993,2005,Brisbane,Property damage only,0,1,0,1,1,0,0,4,0,0,0,0,0
994,2005,Brisbane,Property damage only,0,1,1,0,0,0,0,66,0,0,0,0,0
995,2005,Brisbane,Property damage only,0,1,1,0,0,0,1,5,0,0,0,0,0
996,2005,Brisbane,Property damage only,0,1,1,0,0,1,0,3,0,0,0,0,0
997,2005,Brisbane,Property damage only,0,1,1,0,1,0,0,93,0,0,0,0,0
998,2005,Brisbane,Property damage only,0,1,1,1,0,0,0,6,0,0,0,0,0
999,2005,Brisbane,Property damage only,0,1,1,1,1,0,0,3,0,0,0,0,0
1000,2005,Brisbane,Property damage only,0,1,1,1,1,1,0,1,0,0,0,0,0
1001,2005,Brisbane,Property damage only,1,0,0,0,0,0,0,434,0,0,0,0,0
1002,2005,Brisbane,Property damage only,1,0,0,0,0,0,1,55,0,0,0,0,0
1003,2005,Brisbane,Property damage only,1,0,0,0,0,1,0,11,0,0,0,0,0
1004,2005,Brisbane,Property damage only,1,0,0,0,1,0,0,18,0,0,0,0,0
1005,2005,Brisbane,Property damage only,1,0,0,0,1,0,1,1,0,0,0,0,0
1006,2005,Brisbane,Property damage only,1,0,0,1,0,0,0,95,0,0,0,0,0
1007,2005,Brisbane,Property damage only,1,0,0,1,0,0,1,6,0,0,0,0,0
1008,2005,Brisbane,Property damage only,1,0,0,1,0,1,0,4,0,0,0,0,0
1009,2005,Brisbane,Property damage only,1,0,0,1,0,1,1,1,0,0,0,0,0
1010,2005,Brisbane,Property damage only,1,0,0,1,1,0,0,1,0,0,0,0,0
1011,2005,Brisbane,Property damage only,1,0,1,0,0,0,0,220,0,0,0,0,0
1012,2005,Brisbane,Property damage only,1,0,1,0,0,0,1,53,0,0,0,0,0
1013,2005,Brisbane,Property damage only,1,0,1,0,0,1,0,12,0,0,0,0,0
1014,2005,Brisbane,Property damage only,1,0,1,0,0,1,1,1,0,0,0,0,0
1015,2005,Brisbane,Property damage only,1,0,1,0,1,0,0,319,0,0,0,0,0
1016,2005,Brisbane,Property damage only,1,0,1,0,1,0,1,3,0,0,0,0,0
1017,2005,Brisbane,Property damage only,1,0,1,0,1,1,0,5,0,0,0,0,0
1018,2005,Brisbane,Property damage only,1,0,1,1,0,0,0,18,0,0,0,0,0
1019,2005,Brisbane,Property damage only,1,0,1,1,0,1,0,4,0,0,0,0,0
1020,2005,Brisbane,Property damage only,1,0,1,1,1,0,0,17,0,0,0,0,0
1021,2005,Brisbane,Property damage only,1,0,1,1,1,0,1,1,0,0,0,0,0
1022,2005,Brisbane,Property damage only,1,1,0,0,0,0,0,265,0,0,0,0,0
1023,2005,Brisbane,Property damage only,1,1,0,0,0,0,1,7,0,0,0,0,0
1024,2005,Brisbane,Property damage only,1,1,0,0,0,1,0,8,0,0,0,0,0
1025,2005,Brisbane,Property damage only,1,1,0,0,0,1,1,1,0,0,0,0,0
1026,2005,Brisbane,Property damage only,1,1,0,0,1,0,0,12,0,0,0,0,0
1027,2005,Brisbane,Property damage only,1,1,0,1,0,0,0,92,0,0,0,0,0
1028,2005,Brisbane,Property damage only,1,1,0,1,0,1,0,4,0,0,0,0,0
1029,2005,Brisbane,Property damage only,1,1,0,1,1,0,0,3,0,0,0,0,0
1030,2005,Brisbane,Property damage only,1,1,1,0,0,0,0,144,0,0,0,0,0
1031,2005,Brisbane,Property damage only,1,1,1,0,0,0,1,9,0,0,0,0,0
1032,2005,Brisbane,Property damage only,1,1,1,0,0,1,0,13,0,0,0,0,0
1033,2005,Brisbane,Property damage only,1,1,1,0,0,1,1,1,0,0,0,0,0
1034,2005,Brisbane,Property damage only,1,1,1,0,1,0,0,190,0,0,0,0,0
1035,2005,Brisbane,Property damage only,1,1,1,0,1,1,0,4,0,0,0,0,0
1036,2005,Brisbane,Property damage only,1,1,1,1,0,0,0,23,0,0,0,0,0
1037,2005,Brisbane,Property damage only,1,1,1,1,0,0,1,1,0,0,0,0,0
1038,2005,Brisbane,Property damage only,1,1,1,1,0,1,0,1,0,0,0,0,0
1039,2005,Brisbane,Property damage only,1,1,1,1,1,0,0,35,0,0,0,0,0
1040,2006,Brisbane,Fatal,0,0,0,0,0,0,0,1,1,1,0,0,2
1041,2006,Brisbane,Fatal,0,1,0,1,1,0,0,1,1,0,2,0,3
1042,2006,Brisbane,Fatal,0,1,1,0,0,0,0,2,2,0,0,0,2
1043,2006,Brisbane,Fatal,1,0,0,0,0,0,0,17,18,3,3,1,25
1044,2006,Brisbane,Fatal,1,0,0,0,0,0,1,1,1,0,0,0,1
1045,2006,Brisbane,Fatal,1,0,0,0,1,0,0,1,1,0,0,0,1
1046,2006,Brisbane,Fatal,1,0,0,1,0,0,0,4,4,0,2,0,6
1047,2006,Brisbane,Fatal,1,0,0,1,0,0,1,1,1,0,1,0,2
1048,2006,Brisbane,Fatal,1,0,0,1,1,0,0,1,2,0,0,0,2
1049,2006,Brisbane,Fatal,1,0,1,0,0,0,0,7,7,1,0,1,9
1050,2006,Brisbane,Fatal,1,0,1,0,0,0,1,3,4,0,4,0,8
